date,masi_close,atw_close,iam_close,lhm_close,mng_close,brent_close,gold_close,eur_mad,gpr_index,masi_log_return,masi_realized_vol_5,masi_rolling_mean_5,masi_realized_vol_20,masi_rolling_mean_20,masi_lag_1,masi_lag_2,masi_lag_5,atw_log_return,atw_realized_vol_5,atw_rolling_mean_5,atw_realized_vol_20,atw_rolling_mean_20,atw_lag_1,atw_lag_2,atw_lag_5,iam_log_return,iam_realized_vol_5,iam_rolling_mean_5,iam_realized_vol_20,iam_rolling_mean_20,iam_lag_1,iam_lag_2,iam_lag_5,lhm_log_return,lhm_realized_vol_5,lhm_rolling_mean_5,lhm_realized_vol_20,lhm_rolling_mean_20,lhm_lag_1,lhm_lag_2,lhm_lag_5,mng_log_return,mng_realized_vol_5,mng_rolling_mean_5,mng_realized_vol_20,mng_rolling_mean_20,mng_lag_1,mng_lag_2,mng_lag_5,brent_log_return,brent_realized_vol_5,brent_rolling_mean_5,brent_realized_vol_20,brent_rolling_mean_20,brent_lag_1,brent_lag_2,brent_lag_5,gold_log_return,gold_realized_vol_5,gold_rolling_mean_5,gold_realized_vol_20,gold_rolling_mean_20,gold_lag_1,gold_lag_2,gold_lag_5,eur_mad_log_return,eur_mad_realized_vol_5,eur_mad_rolling_mean_5,eur_mad_realized_vol_20,eur_mad_rolling_mean_20,eur_mad_lag_1,eur_mad_lag_2,eur_mad_lag_5,eur_mad_return,gpr_delta,gpr_index_log_return,gpr_index_realized_vol_5,gpr_index_realized_vol_20,gpr_index_rolling_mean_5,gpr_index_rolling_mean_20,gpr_index_lag_1,gpr_index_lag_2,gpr_index_lag_5,bam_policy_rate
6/13/2011,11995.7,380,148,1525.61,905,119.1,1515.6,11.3182,105.7652512,-0.003391294,0.003647718,12021.672,0.004677157,12066.574,12036.45,11997.59,12136.56,-0.005511102,0.00492429,383.02,0.009685477,389.4125,382.1,382,390,0,0.006857677,147.4,0.014023691,149.51,148,146.5,148.7,0,0.012361796,1526.456,0.016167136,1491.1555,1525.61,1526.46,1570.53,-0.016438726,0.010347533,912.4,0.013359784,916.4,920,910,925,0.002690434,0.010331251,118.416,0.014543487,114.881,118.78,119.57,114.48,-0.008933323,0.004866829,1534.04,0.006139306,1525.595,1529.2,1542.7,1547.2,0.003017394,0.002809259,11.32368,0.00205268,11.316345,11.2841,11.3049,11.3563,0.003017394,15.14790344,0.154576356,0.283155539,0.291851011,105.2951218,102.6948957,90.61734772,101.3338165,62.4227562,3.25
6/14/2011,11989.74,383.95,147.5,1525.61,908,120.16,1524.4,11.3376,43.32728195,-0.000496968,0.002609762,12009.064,0.004414163,12063.757,11995.7,12036.45,12052.78,0.010341083,0.008520902,382.21,0.009076428,388.76,380,382.1,388,-0.003384098,0.005881384,147.4,0.013838766,149.085,148,148,147.5,0,0.000303213,1526.118,0.016167136,1498.36,1525.61,1525.61,1527.3,0.003309435,0.010486803,910.6,0.013197633,916.8,905,920,917,0.008860712,0.008062326,119.092,0.013082403,115.3895,119.1,118.78,116.78,0.00578949,0.00664261,1530.12,0.005933239,1527.815,1515.6,1529.2,1544,0.001712586,0.003012429,11.32038,0.002075182,11.318005,11.3182,11.2841,11.3541,0.001712586,-62.43796921,-0.892439522,0.425440973,0.353761382,92.6366127,101.1292896,105.7652512,90.61734772,106.6198273,3.25
6/15/2011,11922.14,380,146,1491.71,913,117.1,1526.2,11.2778,81.83572388,-0.005654108,0.003343068,11988.324,0.004566372,12057.0245,11989.74,11995.7,12025.84,-0.010341083,0.00772632,381.61,0.009191126,388.06,383.95,380,383,-0.010221554,0.007449733,147.2,0.013938117,148.61,147.5,148,147,-0.022471217,0.00992951,1519,0.016602888,1502.174,1525.61,1525.61,1527.3,0.005491502,0.010351555,911.2,0.013094692,917.8,908,905,910,-0.025795917,0.015786955,118.942,0.014121129,115.6295,120.16,119.1,117.85,0.001180096,0.006808121,1527.62,0.005529522,1529.335,1524.4,1515.6,1538.7,-0.005288444,0.003701364,11.30452,0.00239705,11.31625,11.3376,11.3182,11.3571,-0.005288444,38.50844193,0.635931366,0.55678661,0.382445536,84.57588425,100.9551712,43.32728195,105.7652512,122.1393661,3.25
6/16/2011,11817.04,380,145.5,1491.71,901,114.02,1529.9,11.3059,115.5151825,-0.008854618,0.00465278,11952.214,0.004878102,12047.428,11922.14,11989.74,11997.59,0,0.007726668,381.21,0.008860457,387.6,380,383.95,382,-0.003430535,0.007451342,147,0.013937568,148.13,146,147.5,146.5,0,0.009990071,1512.05,0.016257512,1506.8355,1491.71,1525.61,1526.46,-0.013230623,0.012104509,909.4,0.013448856,918,913,908,910,-0.026654399,0.016231109,117.832,0.015386719,115.7595,117.1,120.16,119.57,0.002421388,0.006781375,1525.06,0.005482354,1531.21,1526.2,1524.4,1542.7,0.002488522,0.003520935,11.30472,0.002453242,11.315245,11.2778,11.3376,11.3049,0.002488522,33.67945862,0.344688101,0.581511615,0.368080487,87.41215744,99.21825027,81.83572388,43.32728195,101.3338165,3.25
6/17/2011,11741.51,376.05,144.5,1525.61,878,113.21,1539.1,11.3209,77.90610504,-0.006412131,0.003167728,11893.226,0.004494439,12040.473,11817.04,11922.14,12036.45,-0.010449139,0.008696075,380,0.009093018,387.0025,380,380,382.1,-0.006896579,0.003895773,146.3,0.006144517,148.0275,145.5,146,148,0.022471217,0.01588955,1512.05,0.016790524,1513.192,1491.71,1491.71,1525.61,-0.025858664,0.013401274,901,0.014431834,916.6,901,913,920,-0.007129371,0.016210465,116.718,0.015386127,115.8005,114.02,117.1,118.78,0.005995456,0.006086772,1527.04,0.005115888,1532.72,1529.9,1526.2,1529.2,0.001325862,0.003385104,11.31208,0.002400318,11.31644,11.3059,11.2778,11.2841,0.001325862,-37.60907745,-0.393897651,0.611176602,0.352302446,84.86990891,99.03944206,115.5151825,81.83572388,90.61734772,3.25
6/20/2011,11686.69,374,144,1450.18,902,111.69,1542,11.3172,74.16196442,-0.004679839,0.003058549,11831.424,0.004468403,12028.622,11741.51,11817.04,11995.7,-0.005466316,0.008693112,378.8,0.008469949,386.0525,376.05,380,380,-0.003466208,0.003047027,145.5,0.005932501,147.8525,144.5,145.5,148,-0.050706643,0.027689538,1496.964,0.020804787,1515.3535,1525.61,1491.71,1525.61,0.026967926,0.020061735,900.4,0.015751766,916.6,878,901,905,-0.013517325,0.014685742,115.236,0.014954715,115.88,113.21,114.02,119.1,0.001882445,0.002270475,1532.32,0.005061913,1534.05,1539.1,1529.9,1515.6,-0.000326883,0.003120758,11.31188,0.002368899,11.31836,11.3209,11.3059,11.3182,-0.000326883,-3.744140625,-0.04925291,0.60250462,0.34026258,78.54925156,96.75100708,77.90610504,115.5151825,105.7652512,3.25
6/21/2011,11618.46,371.05,143.35,1454.41,881,110.95,1546.4,11.3306,79.22998047,-0.005855375,0.001563494,11757.168,0.004542969,12012.2875,11686.69,11741.51,11989.74,-0.007918973,0.004333594,376.22,0.008214539,385.2075,374,376.05,383.95,-0.004524107,0.002889592,144.67,0.004857859,147.545,144,144.5,147.5,0.002912633,0.027985286,1482.724,0.020803832,1517.7265,1450.18,1525.61,1525.61,-0.023556894,0.022213874,895,0.016611262,915.6,902,878,908,-0.006647527,0.009769642,113.394,0.014173945,115.801,111.69,113.21,120.16,0.002849374,0.001857492,1536.72,0.004982774,1535.205,1542,1539.1,1524.4,0.001183338,0.003055697,11.31048,0.002377839,11.321055,11.3172,11.3209,11.3376,0.001183338,5.068016052,0.066103359,0.391251056,0.33936755,85.72979126,93.97964554,74.16196442,77.90610504,43.32728195,3.25
6/22/2011,11658.06,373,145.5,1442.55,877,114.21,1553.4,11.3232,56.08184814,0.003402574,0.004662,11704.352,0.004483063,11995.316,11618.46,11686.69,11922.14,0.005241595,0.006326747,374.82,0.008272846,384.6075,371.05,374,380,0.014886894,0.008818722,144.57,0.006117497,147.38,143.35,144,146,-0.008187939,0.027051115,1472.892,0.02023328,1517.8115,1454.41,1450.18,1491.71,-0.004550634,0.02134802,887.8,0.016457742,914,881,902,913,0.02895921,0.020627253,112.816,0.014900404,115.765,110.95,111.69,117.1,0.004516428,0.001692497,1542.16,0.005044313,1536.54,1546.4,1542,1526.2,-0.000653312,0.00129001,11.31956,0.002384117,11.32303,11.3306,11.3172,11.2778,-0.000653312,-23.14813232,-0.345542571,0.304794391,0.346278872,80.57901611,90.82855988,79.22998047,74.16196442,81.83572388,3.25
6/23/2011,11601.76,367.35,144.05,1450.18,890,107.26,1520.5,11.3119,128.577713,-0.004840976,0.004022038,11661.296,0.003882639,11970.425,11658.06,11618.46,11817.04,-0.015263348,0.007631696,372.29,0.007426454,383.375,373,371.05,380,-0.010015625,0.00977132,144.28,0.006264067,147.1075,145.5,143.35,145.5,0.005275306,0.027477382,1464.586,0.01920496,1516.2435,1442.55,1454.41,1491.71,0.01471447,0.023226668,885.6,0.016300107,912.25,877,881,901,-0.062783066,0.032829106,111.464,0.020410575,115.3755,114.21,110.95,114.02,-0.021406849,0.011387081,1540.28,0.007071376,1536.425,1553.4,1546.4,1529.9,-0.000998449,0.001076159,11.32076,0.002396675,11.3246,11.3232,11.3306,11.3059,-0.000998449,72.49586487,0.829721294,0.491805989,0.3955927,83.19152222,92.07597504,56.08184814,79.22998047,115.5151825,3.25
6/24/2011,11601.53,365,144,1450.18,838,105.12,1500.9,11.308,115.0432129,-1.98E-05,0.003950656,11633.3,0.003596721,11942.7775,11601.76,11658.06,11741.51,-0.006417718,0.007353888,370.08,0.007328176,381.975,367.35,373,376.05,-0.000347162,0.009382592,144.18,0.006267693,146.8375,144.05,145.5,144.5,0,0.023239436,1449.5,0.018670928,1513.3195,1450.18,1442.55,1525.61,-0.060203362,0.034311156,877.6,0.019236551,906.5,890,877,878,-0.020153239,0.03284054,109.846,0.020725431,114.88,107.26,114.21,113.21,-0.0129743,0.011535963,1532.64,0.00725479,1534.605,1520.5,1553.4,1539.1,-0.000344829,0.000835132,11.31818,0.002197532,11.323595,11.3119,11.3232,11.3209,-0.000344829,-13.53450012,-0.11122567,0.446266286,0.395868962,90.61894379,93.10553398,128.577713,56.08184814,77.90610504,3.25
6/27/2011,11627.5,363,143.15,1450.18,887,105.99,1496.4,11.312,108.4719925,0.002235996,0.004157572,11621.462,0.003615373,11915.2445,11601.53,11601.76,11686.69,-0.005494519,0.007353421,367.88,0.007187158,380.425,365,367.35,374,-0.005920268,0.009624969,144.01,0.006332072,146.545,144,144.05,144,0,0.005083174,1449.5,0.018464038,1509.633,1450.18,1450.18,1450.18,0.056826882,0.04355929,874.6,0.023737268,903.9,838,890,902,0.008242195,0.034459548,108.706,0.020920035,114.4455,105.12,107.26,111.69,-0.003002705,0.010998889,1523.52,0.007262535,1532.585,1500.9,1520.5,1542,0.000353669,0.000869735,11.31714,0.002172139,11.323665,11.308,11.3119,11.3172,0.000353669,-6.571220398,-0.058815816,0.446967733,0.394282519,97.4809494,92.92699661,115.0432129,128.577713,74.16196442,3.25
6/28/2011,11621.06,362,142.7,1450.18,887,108.78,1500.2,11.3266,66.17350006,-0.000554013,0.00317449,11621.982,0.00352825,11886.4625,11627.5,11601.53,11618.46,-0.002758622,0.007373702,366.07,0.007143179,378.975,363,365,371.05,-0.003148507,0.009524767,143.88,0.006336644,146.2425,143.15,144,143.35,0,0.004826347,1448.654,0.016932194,1503.7005,1450.18,1450.18,1454.41,0,0.042076566,875.8,0.023377223,902.25,887,838,881,0.025982744,0.03824758,108.272,0.021445401,114.048,105.99,105.12,110.95,0.002536209,0.010936588,1514.28,0.00730901,1530.755,1496.4,1500.9,1546.4,0.001289833,0.000909181,11.31634,0.002170736,11.32371,11.312,11.308,11.3306,0.001289833,-42.29849243,-0.494211924,0.51512804,0.405243524,94.86965332,89.23447227,108.4719925,115.0432129,79.22998047,3.25
6/29/2011,11512.79,356.05,142.8,1432.38,876,112.4,1510.4,11.342,81.51732635,-0.009360378,0.004607397,11592.928,0.003779413,11851.9655,11621.06,11627.5,11658.06,-0.016573041,0.006205592,362.68,0.007676975,377.2775,362,363,373,0.000700525,0.004350756,143.34,0.006243989,145.92,142.7,143.15,145.5,-0.01235029,0.006525861,1446.62,0.016383291,1495.649,1450.18,1450.18,1442.55,-0.012478891,0.04250211,875.6,0.02304356,899.25,887,887,877,0.032736443,0.039088164,107.91,0.022570359,113.9415,108.78,105.99,114.21,0.006776084,0.011514632,1505.68,0.007432602,1529.115,1500.2,1496.4,1553.4,0.001358708,0.001024724,11.3201,0.002180158,11.32503,11.3266,11.312,11.3232,0.001358708,15.34382629,0.208535509,0.490923786,0.400587221,99.95674896,88.50415802,66.17350006,108.4719925,56.08184814,3.25
6/30/2011,11510.93,358,144,1415.43,880,112.48,1502.8,11.3301,101.4051361,-0.000161573,0.004488722,11574.762,0.003783041,11817.533,11512.79,11621.06,11601.76,0.005461816,0.00791424,360.81,0.006952494,375.4275,356.05,362,367.35,0.00836825,0.005375347,143.33,0.006541316,145.6275,142.8,142.7,144.05,-0.011904025,0.006644191,1439.67,0.015538924,1488.996,1432.38,1450.18,1450.18,0.004555817,0.041846988,873.6,0.02301624,897,876,887,890,0.000711491,0.021034184,108.954,0.02245934,113.7885,112.4,108.78,107.26,-0.005044482,0.007545232,1502.14,0.007370402,1527.62,1510.4,1500.2,1520.5,-0.001049748,0.001041492,11.32374,0.002109258,11.32425,11.342,11.3266,11.3119,-0.001049748,19.88780975,0.218308151,0.291525602,0.402960933,94.52223358,89.25667801,81.51732635,66.17350006,128.577713,3.25
7/1/2011,11518.26,359,143,1398.48,861,111.77,1482.6,11.3459,88.81760406,0.000636583,0.004554582,11558.108,0.003820799,11783.6195,11510.93,11512.79,11601.53,0.002789402,0.008589699,359.61,0.007147726,373.6775,358,356.05,365,-0.006968669,0.006211499,143.13,0.006620606,145.2875,144,142.8,144,-0.012047439,0.006629721,1429.33,0.015605702,1481.58,1415.43,1432.38,1450.18,-0.021827403,0.030559703,878.2,0.023181725,893.3,880,876,838,-0.00633224,0.016604068,110.284,0.022465705,113.585,112.48,112.4,105.12,-0.013532731,0.007743491,1498.48,0.007666381,1524.63,1502.8,1510.4,1500.9,0.001393544,0.001053521,11.33132,0.002090678,11.32322,11.3301,11.342,11.308,0.001393544,-12.58753204,-0.132538868,0.292843504,0.399707974,89.27711182,90.34814682,101.4051361,81.51732635,115.0432129,3.25
7/4/2011,11607.68,364,144.6,1440.85,885,111.39,1512.7,11.3538,70.36500549,0.007733346,0.006074074,11554.144,0.00445631,11757.1755,11518.26,11510.93,11627.5,0.013831479,0.011288092,359.81,0.008119531,372.3775,359,358,363,0.011126679,0.007623688,143.42,0.007149244,145.0825,143,144,143.15,0.029847285,0.018179003,1427.464,0.016894396,1475.096,1398.48,1415.43,1450.18,0.027493141,0.018760113,877.8,0.02416273,891.3,861,880,887,-0.003405632,0.018063115,111.364,0.022346676,113.4305,111.77,112.48,105.99,0.02009883,0.012663111,1501.74,0.009072097,1522.905,1482.6,1502.8,1496.4,0.000696044,0.00103891,11.33968,0.00208867,11.323095,11.3459,11.3301,11.312,0.000696044,-18.45259857,-0.232888816,0.304028049,0.403150646,81.65571442,90.74525928,88.81760406,101.4051361,108.4719925,3.25
7/5/2011,11523.65,360,144,1440.85,858,113.61,1512.7,11.3294,83.86247253,-0.007265503,0.006827687,11534.662,0.004475695,11730.719,11607.68,11518.26,11621.06,-0.011049836,0.012445359,359.41,0.00829002,370.9775,364,359,362,-0.00415801,0.007805834,143.68,0.007007548,144.9075,144.6,143,142.7,0,0.018179003,1425.598,0.015969576,1470.7735,1440.85,1398.48,1450.18,-0.030983546,0.023172049,872,0.024977902,888.35,885,861,887,0.019733974,0.016851034,112.33,0.022338806,113.272,111.39,111.77,108.78,0,0.012695369,1504.24,0.009072584,1521.34,1512.7,1482.6,1500.2,-0.002151373,0.001580402,11.34024,0.002142852,11.32186,11.3538,11.3459,11.3266,-0.002151373,13.49746704,0.175482167,0.213611273,0.38594511,85.19350891,89.60739155,70.36500549,88.81760406,66.17350006,3.25
7/6/2011,11555.49,360,145.4,1440.85,861,113.62,1529.2,11.3192,41.54873657,0.002759203,0.005428989,11543.202,0.004613456,11707.2015,11523.65,11607.68,11512.79,0,0.009037091,360.2,0.00803372,369.8275,360,364,356.05,0.009675266,0.008487919,144.2,0.007391093,144.8275,144,144.6,142.8,0,0.017108148,1427.292,0.015969576,1466.451,1440.85,1440.85,1432.38,0.003490405,0.023267817,869,0.025000455,885.9,858,885,876,8.80E-05,0.010226561,112.574,0.022206333,113.0605,113.61,111.39,112.4,0.010848589,0.01322528,1508,0.009427972,1520.865,1512.7,1512.7,1510.4,-0.000900718,0.001428135,11.33568,0.002148003,11.319965,11.3294,11.3538,11.342,-0.000900718,-42.31373596,-0.702311112,0.371704109,0.413562124,77.19979095,85.57786007,83.86247253,70.36500549,81.51732635,3.25
7/7/2011,11601.64,365,145.45,1440.85,880,118.59,1530.6,11.3285,93.25922394,0.003985819,0.005571683,11561.344,0.00480147,11687.404,11555.49,11523.65,11510.93,0.013793322,0.010445686,361.6,0.008878854,368.9775,360,360,358,0.00034382,0.008113368,144.49,0.007362236,144.775,145.4,144,144,0,0.015593543,1432.376,0.015974334,1462.1705,1440.85,1440.85,1415.43,0.021827403,0.025888737,869,0.025596938,884.4,861,858,880,0.042812619,0.020702901,113.796,0.024122169,113.0115,113.62,113.61,112.48,0.000915093,0.012633595,1513.56,0.009408174,1520.26,1529.2,1512.7,1502.8,0.000821275,0.001460877,11.33536,0.001884245,11.321145,11.3192,11.3294,11.3301,0.000821275,51.71048737,0.808515856,0.558599594,0.454582249,75.57060852,85.17413044,41.54873657,83.86247253,101.4051361,3.25
7/8/2011,11577.99,365,144.95,1440.85,880,118.33,1541.6,11.3195,65.35699463,-0.002040585,0.005807444,11573.29,0.004660268,11664.481,11601.64,11555.49,11518.26,0,0.010591489,362.8,0.008875108,368.1225,365,360,359,-0.00344353,0.007245511,144.88,0.006954136,144.6225,145.45,145.4,143,0,0.013348112,1440.85,0.015979093,1457.9325,1440.85,1440.85,1398.48,0,0.022962928,872.8,0.025429787,882.4,880,861,861,-0.002194835,0.01992608,115.108,0.024082362,112.989,118.59,113.62,111.77,0.007161023,0.008203738,1525.36,0.009334787,1520.88,1530.6,1529.2,1482.6,-0.000794772,0.001239453,11.33008,0.001841399,11.322915,11.3285,11.3192,11.3459,-0.000794772,-27.90222931,-0.355518502,0.578694199,0.460843661,70.87848663,83.91111279,93.25922394,41.54873657,88.81760406,3.25
7/11/2011,11501.61,360,145,1440.85,880,117.24,1549.2,11.281,84.93763733,-0.006618856,0.005181856,11552.076,0.004767751,11639.7765,11577.99,11601.64,11607.68,-0.013793322,0.010933785,362,0.009219879,367.1225,365,365,364,0.000344887,0.005510641,144.96,0.006957281,144.4725,144.95,145.45,144.6,0,0,1440.85,0.015979093,1453.6945,1440.85,1440.85,1440.85,0,0.018988012,871.8,0.025210834,881.15,880,880,885,-0.009254216,0.021147242,116.278,0.024155175,112.896,118.33,118.59,111.39,0.004917831,0.004480549,1532.66,0.009116869,1522.56,1541.6,1530.6,1512.7,-0.003407008,0.001587285,11.31552,0.001876109,11.321055,11.3195,11.3285,11.3538,-0.003407008,19.5806427,0.262052841,0.584318498,0.4635602,73.793013,82.86973209,65.35699463,93.25922394,70.36500549,3.25
7/12/2011,11473.19,360.2,144.4,1440.85,880,117.75,1562.3,11.2728,75.8298645,-0.002474016,0.004293666,11541.984,0.004753172,11613.949,11501.61,11577.99,11523.65,0.000555401,0.009756514,362.04,0.008738274,365.935,360,365,360,-0.004146516,0.005508187,145.04,0.006972965,144.3175,145,144.95,144,0,0,1440.85,0.015979093,1449.4565,1440.85,1440.85,1440.85,0,0.009492368,876.2,0.025189144,879.75,880,880,858,0.004340617,0.020530529,117.106,0.024081189,112.7755,117.24,118.33,113.61,0.008420426,0.003765582,1542.58,0.009206688,1524.455,1549.2,1541.6,1512.7,-0.00072715,0.001519633,11.3042,0.001826283,11.317815,11.281,11.3195,11.3294,-0.00072715,-9.107772827,-0.113425103,0.581558596,0.415871378,72.18649139,84.49486122,84.93763733,65.35699463,83.86247253,3.25
7/13/2011,11506.77,364,145.45,1440.85,862,118.78,1585.5,11.3043,92.94522095,0.002922549,0.004328734,11532.24,0.004811853,11593.1805,11473.19,11501.61,11555.49,0.010494435,0.010799691,362.84,0.009076636,365.135,360.2,360,360,0.007245158,0.004520988,145.05,0.006858269,144.29,144.4,145,145.4,0,0,1440.85,0.015303149,1446.9135,1440.85,1440.85,1440.85,-0.020666637,0.015027275,876.4,0.025480822,877.2,880,880,861,0.00870931,0.020146708,118.138,0.0234397,112.8595,117.75,117.24,113.62,0.014740721,0.005075849,1553.84,0.009689653,1527.42,1562.3,1549.2,1529.2,0.00279044,0.002284849,11.30122,0.001531375,11.31914,11.2728,11.281,11.3192,0.00279044,17.11535645,0.203518092,0.439714892,0.393225227,82.46578827,85.05033607,75.8298645,84.93763733,41.54873657,3.25
7/14/2011,11415.59,360,142.5,1472.21,878,118.32,1589.3,11.2988,74.88043213,-0.007955593,0.004291142,11495.03,0.004745965,11573.108,11506.77,11473.19,11601.64,-0.011049836,0.00980746,361.84,0.009272999,364.135,364,360.2,365,-0.020490385,0.010216989,144.46,0.008210321,144.14,145.45,144.4,145.45,0.021531456,0.00962916,1447.122,0.016164706,1445.9385,1440.85,1440.85,1440.85,0.018391323,0.013823126,876,0.025783647,876.05,862,880,880,-0.003880224,0.007056343,118.084,0.022577581,113.0745,118.78,117.75,118.59,0.002393853,0.004640228,1565.58,0.009689578,1530.39,1585.5,1562.3,1530.6,-0.000486659,0.002203022,11.29528,0.00143007,11.318785,11.3043,11.2728,11.3285,-0.000486659,-18.06478882,-0.216117694,0.267591862,0.387787664,78.79002991,83.01859856,92.94522095,75.8298645,93.25922394,3.25
7/15/2011,11458.32,364,144,1445.09,878,117.26,1590.1,11.2953,91.54486084,0.003736139,0.005341629,11471.096,0.004761294,11558.9485,11415.59,11506.77,11577.99,0.011049836,0.011655361,361.64,0.009569207,363.5325,360,364,365,0.0104713,0.012151762,144.27,0.00847276,144.115,142.5,145.45,144.95,-0.01859307,0.014208967,1447.97,0.015672731,1441.9125,1472.21,1440.85,1440.85,0,0.013823126,875.6,0.025126936,876.05,878,862,880,-0.008999127,0.008060265,117.87,0.022620553,113.277,118.32,118.78,118.33,0.00050324,0.005622675,1575.28,0.009645262,1532.94,1589.3,1585.5,1541.6,-0.000309815,0.002198849,11.29044,0.001394698,11.317505,11.2988,11.3043,11.3195,-0.000309815,16.66442871,0.200936531,0.216408104,0.380479029,84.02760315,83.70053635,74.88043213,92.94522095,65.35699463,3.25
7/18/2011,11420.46,365,142.5,1406.95,881,116.05,1602.4,11.2908,72.80368805,-0.00330962,0.00481765,11454.866,0.004718567,11545.637,11458.32,11415.59,11501.61,0.002743486,0.009001597,362.64,0.009571995,363.0825,364,360,360,-0.0104713,0.012731295,143.77,0.008756103,144.04,144,142.5,145,-0.026747362,0.018783994,1441.19,0.012381065,1439.751,1445.09,1472.21,1440.85,0.003411032,0.013934918,875.8,0.024335933,875,878,878,880,-0.010372559,0.008329276,117.632,0.022519492,113.495,117.26,118.32,117.24,0.007705598,0.005602524,1585.92,0.009740704,1535.96,1590.1,1589.3,1549.2,-0.000398475,0.001471063,11.2924,0.001395367,11.316185,11.2953,11.2988,11.281,-0.000398475,-18.74117279,-0.229062521,0.217419161,0.384012714,81.60081329,83.63262253,91.54486084,74.88043213,84.93763733,3.25
7/19/2011,11322.85,363.8,141,1323.04,872,117.06,1601.1,11.3008,126.4942398,-0.008583676,0.005822978,11424.798,0.00489773,11530.8565,11420.46,11458.32,11473.19,-0.003293087,0.009393111,363.36,0.009456746,362.72,365,364,360.2,-0.010582109,0.013134659,143.09,0.009003076,143.9225,142.5,144,144.4,-0.061492122,0.031027217,1417.628,0.018184743,1433.1825,1406.95,1445.09,1440.85,-0.010268202,0.014711741,874.2,0.02386971,874.55,881,878,880,0.008665491,0.00932289,117.494,0.022473329,113.8005,116.05,117.26,117.75,-0.000811612,0.00638251,1593.68,0.009756727,1538.695,1602.4,1590.1,1562.3,0.000885285,0.0013992,11.298,0.001382281,11.314695,11.2908,11.2953,11.2728,0.000885285,53.69055176,0.552430158,0.329310783,0.403389079,91.73368835,85.99583549,72.80368805,91.54486084,75.8298645,3.25
7/20/2011,11374.01,364,141.1,1401.87,881,118.15,1596.9,11.3081,92.12239075,0.00450812,0.006230428,11398.246,0.004959314,11516.654,11322.85,11420.46,11506.77,0.000549602,0.008106648,363.36,0.009351722,362.27,363.8,365,364,0.000708968,0.011908475,142.22,0.00822528,143.7025,141,142.5,145.45,0.057874941,0.046111491,1409.832,0.022910202,1431.1485,1323.04,1406.95,1440.85,0.010268202,0.010789802,878,0.02396759,874.75,872,881,862,0.00926838,0.009473221,117.368,0.021678751,113.9975,117.06,116.05,118.78,-0.002626643,0.003957656,1595.96,0.00978038,1540.87,1601.1,1602.4,1585.5,0.000645763,0.000646094,11.29876,0.001386993,11.31394,11.3008,11.2908,11.3043,0.000645763,-34.37184906,-0.317078745,0.369206643,0.402066984,91.56912231,87.79786263,126.4942398,72.80368805,92.94522095,3.25
7/21/2011,11355.14,355.3,141,1401.87,881,117.51,1587,11.3332,90.6063385,-0.001660423,0.005385951,11386.156,0.004888024,11504.323,11374.01,11322.85,11415.59,-0.024191365,0.013147759,362.42,0.010229215,361.6675,364,363.8,360,-0.000708968,0.008801794,141.92,0.007979866,143.55,141.1,141,142.5,0,0.043910545,1395.764,0.022859248,1428.733,1401.87,1323.04,1472.21,0,0.007419233,878.6,0.02372409,874.3,881,872,878,-0.005431567,0.009612909,117.206,0.015657875,114.51,118.15,117.06,118.32,-0.006218808,0.005134237,1595.5,0.008411774,1544.195,1596.9,1601.1,1589.3,0.002217188,0.001063388,11.30564,0.00145787,11.315005,11.3081,11.3008,11.2988,0.002217188,-1.516052246,-0.016593855,0.350560414,0.354633087,94.71430359,85.8992939,92.12239075,126.4942398,74.88043213,3.25
7/22/2011,11281.84,355,141,1384.07,867,118.67,1601.5,11.3238,62.43583298,-0.006476152,0.005036587,11350.86,0.005025967,11488.3385,11355.14,11374.01,11458.32,-0.000844714,0.010945865,360.62,0.010168737,361.1675,355.3,364,364,0,0.005787599,141.32,0.007981898,143.4,141,141.1,144,-0.012778626,0.043695646,1383.56,0.022987631,1425.4275,1401.87,1401.87,1445.09,-0.016018649,0.010574897,876.4,0.019565361,875.75,881,881,878,0.009823095,0.009565624,117.488,0.014563899,115.1875,117.51,118.15,117.26,0.009095249,0.006673167,1597.78,0.007745856,1549.225,1587,1596.9,1590.1,-0.000829766,0.001193093,11.31134,0.00146954,11.315795,11.3332,11.3081,11.2953,-0.000829766,-28.17050552,-0.372384815,0.376776844,0.362975727,88.89249802,83.2689249,90.6063385,92.12239075,91.54486084,3.25
7/25/2011,11341.1,364,141.5,1390,871,117.94,1612.2,11.3275,83.91838074,0.005238942,0.006253432,11334.988,0.00518263,11474.0185,11281.84,11355.14,11420.46,0.025036078,0.01748129,360.42,0.01169679,361.2175,355,355.3,365,0.003539827,0.005375824,141.12,0.007958531,143.3175,141,141,142.5,0.004275313,0.042670189,1380.17,0.023030307,1422.4185,1384.07,1401.87,1406.95,0.004603,0.010753991,874.4,0.014701343,874.95,867,881,881,-0.006170511,0.008259356,117.866,0.014804936,115.785,118.67,117.51,116.05,0.006659016,0.006439379,1599.74,0.007636288,1555.015,1601.5,1587,1602.4,0.000326692,0.001096094,11.31868,0.001469278,11.31657,11.3238,11.3332,11.2908,0.000326692,21.48254776,0.295705312,0.396253774,0.370109619,91.11543655,82.04124432,62.43583298,90.6063385,72.80368805,3.25
